pipeline_name,task_name,runtime,retry_count,rows_processed,schema_change,upstream_failed,error_log,root_cause,timestamp
user_etl_pipeline,transform_users,755,1,190839,False,False,ConsistencyError: sum of line items doesn't match order total for 560 orders.,Data Quality Issue,2024-03-23T21:21:00+00:00
recommendation_pipeline,fetch_interactions,70,0,498,True,False,SchemaValidationError: expected 12 columns but received 11. Missing: [email_verified],Schema Change,2024-01-27T01:19:00+00:00
service_mesh_pipeline,sync_config,387,7,26543,False,False,HTTPError: 429 Too Many Requests from scenario10-bot-deployment-69bbf69f44-9sg9c. Rate limit exceeded. Context: stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n' | stderr F Failed password for root from 10.1.64.117 port 46014 ssh2 | stderr F Failed password for root from 10.1.64.117 port 55238 ssh2,API Failure,2024-01-15T01:05:00+00:00
k8s_monitoring_pipeline,evaluate_sli,965,5,33335,False,False,"ResourceError: CPU throttled. Container exceeds cgroup limit on pod productpage-v1-94d68db49-zvtz8. Context: stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n' | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce",Resource Exhaustion,2023-12-21T11:42:00+00:00
customer_360_pipeline,merge_profiles,3,3,0,True,True,DependencyNotMet: required dataset from 'inventory_sync' not available.,Dependency Failure,2024-02-26T15:55:00+00:00
order_etl_pipeline,extract_orders,60,1,285,True,False,TypeError: cannot cast column 'revenue' from string to float. Upstream type changed.,Schema Change,2024-02-16T00:05:00+00:00
analytics_pipeline,compute_kpis,9,3,0,False,True,"CascadeFailure: 3 upstream dependencies failed: order_etl, payment, billing.",Dependency Failure,2024-01-11T18:58:00+00:00
cluster_ops_pipeline,process_logs,1463,2,67114,False,False,"KilledWorker: task exceeded memory limit and was killed by orchestrator on productpage-v1-94d68db49-zvtz8. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is d...",Resource Exhaustion,2023-12-22T08:11:00+00:00
k8s_monitoring_pipeline,aggregate_kpi,287,5,73081,False,False,ConnectionError: max retries exceeded connecting to scenario10-bot-deployment-69bbf69f44-9sg9c:8080. Context: stderr F Failed password for root from 10.1.64.117 port 57284 ssh2 | stderr F Failed password for root from 10.1.64.117 port 54872 ssh2 | stderr F Failed password for root from 10.1.64.117 port 41420 ssh2,API Failure,2024-01-15T19:32:00+00:00
network_monitor_pipeline,scan_containers,1418,2,45652,False,False,"MemoryError: unable to allocate 10.5 GiB. Worker OOM killed by kernel. Context: ip-10-1-13-124 dhclient[2450]: XMT: Solicit on eth0, interval 110040ms. | ip-10-1-13-124 ec2net: [get_meta] Querying IMDS for meta-data/network/interfaces/macs/0e:33:5f:ae:eb:d9/local-ipv4s | ip-10-1-13-124 dhclient[2410]: DHCPREQUEST on eth0 to 10.1.13.1 port 67 (xid=0x1f5abfb3)",Resource Exhaustion,2024-01-25T19:14:00+00:00
inventory_sync,push_updates,60,4,25,False,False,DataNotReadyError: partition not yet available. Upstream ETL may be delayed.,Missing Data,2024-03-17T03:18:00+00:00
recommendation_pipeline,build_features,30,1,0,False,True,"CascadeFailure: 3 upstream dependencies failed: order_etl, payment, billing.",Dependency Failure,2024-03-06T23:46:00+00:00
clickstream_pipeline,sessionize,16,3,0,False,True,DependencyNotMet: required dataset from 'inventory_sync' not available.,Dependency Failure,2024-03-16T04:49:00+00:00
recommendation_pipeline,score_users,78,0,409,True,False,SchemaValidationError: expected 12 columns but received 11. Missing: [email_verified],Schema Change,2024-02-05T02:51:00+00:00
billing_pipeline,apply_pricing,5,1,0,False,True,DependencyError: upstream pipeline 'user_etl_pipeline' failed. Cannot proceed.,Dependency Failure,2024-02-22T17:22:00+00:00
ml_training_pipeline,train_model,18,0,2,False,False,SchemaError: new column 'phone_hash' detected but not in expected schema.,Schema Change,2024-01-27T07:20:00+00:00
marketing_pipeline,extract_campaigns,0,2,0,False,True,PipelineAborted: parent DAG 'analytics_pipeline' was manually stopped by operator.,Dependency Failure,2024-02-09T18:50:00+00:00
deployment_pipeline,detect_anomaly,1340,5,392486,False,False,"ResourceError: CPU throttled. Container exceeds cgroup limit on pod productpage-v1-7f4c6b8f9-6b9r5. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T07:37:00+00:00
notification_pipeline,gather_triggers,86,1,38,True,True,TypeError: cannot cast column 'revenue' from string to float. Upstream type changed.,Schema Change,2024-01-15T11:32:00+00:00
security_scan_pipeline,validate_deployment,1003,5,262927,False,False,"ResourceError: CPU throttled. Container exceeds cgroup limit on pod productpage-v1-7f4c6b8f9-6b9r5. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T06:33:00+00:00
payment_pipeline,validate_payments,18,1,212,False,True,DataTypeError: column 'is_active' changed from boolean to varchar.,Schema Change,2024-03-26T09:01:00+00:00
autoscale_pipeline,validate_deployment,716,0,490731,False,False,"MemoryError: unable to allocate 15.3 GiB. Worker OOM killed by kernel. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n'",Resource Exhaustion,2023-12-22T17:41:00+00:00
user_etl_pipeline,transform_users,52,2,5,False,False,FileNotFoundError: s3://data-lake/users/2026-03-01/part-00000.parquet does not exist.,Missing Data,2024-03-19T02:12:00+00:00
security_scan_pipeline,monitor_latency,349,2,33018,False,False,HTTPError: 503 Service Unavailable from pod scenario10-bot-deployment-69bbf69f44-9sg9c. Context: stderr F Failed password for root from 10.1.64.117 port 58682 ssh2 | stderr F Failed password for root from 10.1.64.117 port 42982 ssh2 | stderr F Failed password for root from 10.1.64.117 port 34586 ssh2,API Failure,2024-01-15T15:14:00+00:00
cloud_infra_pipeline,parse_events,1657,3,79924,False,False,"DiskFullError: /tmp is at 100% capacity on pod productpage-v1-7f4c6b8f9-6b9r5. Cannot write results. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T00:57:00+00:00
customer_360_pipeline,merge_profiles,10,2,0,False,True,DependencyNotMet: required dataset from 'inventory_sync' not available.,Dependency Failure,2024-01-24T07:17:00+00:00
security_scan_pipeline,evaluate_sli,3309,4,211611,False,False,"KilledWorker: task exceeded memory limit and was killed by orchestrator on productpage-v1-7f4c6b8f9-6b9r5. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T13:55:00+00:00
clickstream_pipeline,sessionize,12,1,439,True,False,SchemaError: new column 'phone_hash' detected but not in expected schema.,Schema Change,2024-01-14T03:32:00+00:00
customer_360_pipeline,deduplicate,66,0,117,True,False,TypeError: cannot cast column 'revenue' from string to float. Upstream type changed.,Schema Change,2024-01-21T13:44:00+00:00
clickstream_pipeline,sessionize,666,1,85490,False,False,ConsistencyError: sum of line items doesn't match order total for 560 orders.,Data Quality Issue,2024-03-23T12:52:00+00:00
container_orchestration_pipeline,sync_config,2040,2,133424,False,False,"DiskFullError: /tmp is at 100% capacity on pod ip-10-1-100-109|web|ap-. Cannot write results. Context: ip-10-1-13-87 dhclient[2101]: DHCPREQUEST on eth0 to 10.1.13.1 port 67 (xid=0x10b95b10) | ip-10-1-100-128 dhclient[2114]: XMT: Solicit on eth0, interval 118050ms. | ip-10-1-13-124 dhclient[2410]: DHCPREQUEST on eth0 to 10.1.13.1 port 67 (xid=0x1f5abfb3)",Resource Exhaustion,2024-01-25T23:41:00+00:00
recommendation_pipeline,build_features,7,1,0,False,True,DependencyError: upstream pipeline 'user_etl_pipeline' failed. Cannot proceed.,Dependency Failure,2024-01-07T08:07:00+00:00
microservice_health_pipeline,scan_containers,175,7,14670,False,False,HTTPError: 429 Too Many Requests from scenario10-bot-deployment-69bbf69f44-9sg9c. Rate limit exceeded. Context: stderr F Failed password for root from 10.1.64.117 port 48022 ssh2 | stderr F Failed password for root from 10.1.64.117 port 48316 ssh2 | stderr F Failed password for root from 10.1.64.117 port 55920 ssh2,API Failure,2024-01-16T21:48:00+00:00
network_monitor_pipeline,process_logs,696,5,383245,False,False,"ResourceError: CPU throttled. Container exceeds cgroup limit on pod productpage-v1-7f4c6b8f9-6b9r5. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T20:51:00+00:00
payment_pipeline,validate_payments,8,3,30,False,False,TimeoutError: waited 3600s for upstream data but file never appeared.,Missing Data,2024-03-09T01:32:00+00:00
analytics_pipeline,export_dashboards,166,0,70328,True,False,ConsistencyError: sum of line items doesn't match order total for 560 orders.,Data Quality Issue,2024-01-02T08:19:00+00:00
microservice_health_pipeline,monitor_latency,2553,3,412803,False,False,MemoryError: unable to allocate 6.5 GiB. Worker OOM killed by kernel. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-16T19:30:00+00:00
security_scan_pipeline,parse_events,398,10,35152,False,False,HTTPError: 503 Service Unavailable from pod scenario10-bot-deployment-69bbf69f44-9sg9c. Context: stderr F Failed password for root from 10.1.64.117 port 46688 ssh2 | stderr F Failed password for root from 10.1.64.117 port 41666 ssh2 | stderr F Failed password for root from 10.1.64.117 port 46392 ssh2,API Failure,2024-01-16T13:39:00+00:00
autoscale_pipeline,collect_traces,1771,2,318778,False,False,"ResourceError: CPU throttled. Container exceeds cgroup limit on pod productpage-v1-7f4c6b8f9-6b9r5. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T19:30:00+00:00
order_etl_pipeline,transform_orders,104,1,167,True,False,ValidationError: field 'created_at' missing from source table 'users_v2'.,Schema Change,2024-03-09T10:55:00+00:00
load_balancer_pipeline,sync_config,2675,3,84963,False,False,KilledWorker: task exceeded memory limit and was killed by orchestrator on details-v1-79548dfc8f-22flc. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | ERROR `/' not found.,Resource Exhaustion,2024-02-15T21:42:00+00:00
notification_pipeline,send_batch,666,2,174801,True,False,RangeError: column 'age' contains values > 200. Max allowed is 150.,Data Quality Issue,2024-01-22T18:01:00+00:00
order_etl_pipeline,extract_orders,94,0,83,True,False,TypeError: cannot cast column 'revenue' from string to float. Upstream type changed.,Schema Change,2024-01-30T23:45:00+00:00
customer_360_pipeline,merge_profiles,47,2,59,False,False,EmptyFileError: downloaded file is 0 bytes. Source may have failed silently.,Missing Data,2024-02-11T03:19:00+00:00
order_etl_pipeline,load_orders,15,4,47,False,False,FileNotFoundError: s3://data-lake/users/2026-03-01/part-00000.parquet does not exist.,Missing Data,2024-02-09T11:09:00+00:00
resource_mgmt_pipeline,monitor_latency,118,6,10743,False,False,HTTPError: 429 Too Many Requests from scenario10-bot-deployment-69bbf69f44-9sg9c. Rate limit exceeded. Context: stderr F Failed password for root from 10.1.64.117 port 34310 ssh2 | stderr F Failed password for root from 10.1.64.117 port 60928 ssh2 | stderr F Failed password for root from 10.1.64.117 port 38338 ssh2,API Failure,2024-01-16T06:36:00+00:00
customer_360_pipeline,deduplicate,48,2,6,False,False,TimeoutError: waited 3600s for upstream data but file never appeared.,Missing Data,2024-03-17T18:05:00+00:00
search_index_pipeline,fetch_catalog,6,1,97,True,True,EmptyFileError: downloaded file is 0 bytes. Source may have failed silently.,Missing Data,2024-01-11T00:53:00+00:00
marketing_pipeline,compute_metrics,9,3,0,False,True,DependencyNotMet: required dataset from 'inventory_sync' not available.,Dependency Failure,2024-01-28T10:44:00+00:00
data_quality_pipeline,run_checks,39,2,32,True,False,ColumnNotFoundError: 'subscription_tier' removed in upstream migration.,Schema Change,2024-01-21T03:21:00+00:00
search_index_pipeline,build_index,21,1,50,False,True,EmptyFileError: downloaded file is 0 bytes. Source may have failed silently.,Missing Data,2024-01-10T20:43:00+00:00
data_quality_pipeline,alert_owners,52,0,383,True,False,TypeError: cannot cast column 'revenue' from string to float. Upstream type changed.,Schema Change,2024-03-29T06:16:00+00:00
cloud_infra_pipeline,collect_traces,479,5,47115,False,False,HTTPError: 429 Too Many Requests from scenario10-bot-deployment-69bbf69f44-9sg9c. Rate limit exceeded. Context: stderr F Failed password for root from 10.1.64.117 port 49396 ssh2 | stderr F Failed password for root from 10.1.64.117 port 50248 ssh2 | stderr F Failed password for root from 10.1.64.117 port 55232 ssh2,API Failure,2024-01-16T01:39:00+00:00
customer_360_pipeline,merge_profiles,46,1,172,True,True,ValidationError: field 'created_at' missing from source table 'users_v2'.,Schema Change,2024-03-14T07:31:00+00:00
service_mesh_pipeline,scan_containers,2059,4,422189,False,False,"KilledWorker: task exceeded memory limit and was killed by orchestrator on productpage-v1-94d68db49-zvtz8. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is d...",Resource Exhaustion,2023-12-21T23:42:00+00:00
notification_pipeline,send_batch,8,0,0,False,True,"CascadeFailure: 3 upstream dependencies failed: order_etl, payment, billing.",Dependency Failure,2024-01-05T11:53:00+00:00
payment_pipeline,aggregate_payments,2,1,0,False,True,"CascadeFailure: 3 upstream dependencies failed: order_etl, payment, billing.",Dependency Failure,2024-02-03T16:09:00+00:00
marketing_pipeline,extract_campaigns,58,1,4,False,False,EmptyDatasetError: source query returned 0 rows. Expected at least 10000.,Missing Data,2024-03-19T14:17:00+00:00
container_orchestration_pipeline,aggregate_kpi,532,4,315507,False,False,"ResourceError: CPU throttled. Container exceeds cgroup limit on pod productpage-v1-94d68db49-zvtz8. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n' | stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n'",Resource Exhaustion,2023-12-22T06:08:00+00:00
cloud_infra_pipeline,run_diagnostics,474,7,28894,False,False,TimeoutError: API call to scenario10-bot-deployment-69bbf69f44-9sg9c timed out after 30s. DDoS suspected. Context: stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n' | stderr F Failed password for root from 10.1.64.117 port 57324 ssh2 | stderr F Failed password for root from 10.1.64.117 port 45174 ssh2,API Failure,2024-01-15T20:07:00+00:00
order_etl_pipeline,extract_orders,21,0,421,True,False,"PandasError: column 'user_id' dtype mismatch: expected int64, got object.",Schema Change,2024-01-24T20:03:00+00:00
